color,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,cast_total_facebook_likes,facenumber_in_poster,language,content_rating,title_year,actor_2_facebook_likes,aspect_ratio,inf_adj_budget,inf_adj_gross,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Musical,Music,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western,Year,GDP Growth Rate
Color,116.0,521.0,481.0,13000.0,14701,1.0,English,PG,1982.0,521.0,2.35,59003544.041450776,475246727.4611399,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1982,-1.8
Color,116.0,120.0,664.0,12000.0,16539,2.0,English,PG,1982.0,980.0,2.35,29501772.020725388,211608164.76683939,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1982,-1.8
Color,120.0,365.0,723.0,887.0,3876,0.0,English,PG,1982.0,770.0,2.35,28697178.23834197,205439612.43523315,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1982,-1.8
Color,120.0,14000.0,548.0,861.0,2811,0.0,English,PG,1982.0,725.0,1.85,28160782.38341969,1166525434.5414402,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1982,-1.8
Color,110.0,272.0,551.0,801.0,2943,6.0,English,R,1982.0,796.0,1.85,13409896.373056995,37815907.77202072,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1982,-1.8
Color,98.0,24.0,67.0,381.0,684,0.0,English,R,1982.0,128.0,2.35,6704948.186528497,38620501.55440414,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1982,-1.8
Color,91.0,49.0,20.0,72.0,174,0.0,English,R,1982.0,31.0,2.35,10727917.098445594,97087649.74093264,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1982,-1.8
Color,130.0,323.0,330.0,670.0,2407,1.0,English,PG-13,1993.0,442.0,2.35,125375570.93425606,89583342.19746712,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1993,2.8
Color,124.0,212.0,369.0,13000.0,15229,1.0,English,R,1993.0,730.0,2.35,125375570.93425606,150538825.93855363,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1993,2.8
Color,127.0,14000.0,191.0,967.0,2129,0.0,English,PG-13,1993.0,610.0,1.85,112838013.84083043,639028538.5743945,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1993,2.8
Color,141.0,79.0,956.0,18000.0,30063,0.0,English,PG-13,1993.0,8000.0,2.35,80598581.31487888,180483607.89907265,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1993,2.8
Color,130.0,99.0,812.0,11000.0,13357,1.0,English,PG-13,1993.0,1000.0,1.85,78807501.7301038,329336119.8710034,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1993,2.8
Color,154.0,521.0,957.0,10000.0,14244,0.0,English,R,1993.0,1000.0,1.85,75225342.56055364,283614586.52179927,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1993,2.8
Color,330.0,138.0,672.0,848.0,3227,2.0,English,R,1993.0,674.0,1.66,62687785.46712803,8053738.0125467125,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,2.8
Color,139.0,17000.0,94.0,554.0,1068,3.0,English,PG,1993.0,382.0,2.35,53732387.54325259,57314546.71280276,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1993,2.8
Color,120.0,155.0,240.0,344.0,2054,3.0,English,R,1993.0,242.0,1.85,57314546.71280276,65793354.47888581,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1993,2.8
Color,96.0,197.0,115.0,580.0,1275,0.0,English,PG,1993.0,336.0,1.85,50150228.373702414,70773995.75254671,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1993,2.8
Color,125.0,0.0,711.0,49000.0,52201,5.0,English,PG-13,1993.0,1000.0,2.35,44776989.61937716,392604644.9826989,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1993,2.8
 Black and White,185.0,14000.0,212.0,14000.0,15233,0.0,English,R,1993.0,795.0,1.85,39403750.8650519,172063963.0738339,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,2.8
Color,134.0,170.0,472.0,2000.0,4453,0.0,English,R,1993.0,722.0,2.35,44776989.61937716,101205068.35788926,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1993,2.8
Color,271.0,33.0,251.0,854.0,2107,0.0,English,PG,1993.0,702.0,1.85,44776989.61937716,19289855.48484429,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1993,2.8
Color,104.0,87.0,691.0,1000.0,3148,0.0,English,PG-13,1993.0,826.0,1.85,42090370.24221452,19157763.365467127,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1993,2.8
Color,96.0,8.0,199.0,533.0,1254,0.0,English,PG,1993.0,219.0,1.85,30448352.94117647,76407455.08650519,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1993,2.8
Color,92.0,22.0,0.0,2.0,2,0.0,English,G,1993.0,0.0,1.85,34030512.11072665,3797077.9732456743,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1993,2.8
Color,125.0,438.0,372.0,18000.0,33865,2.0,English,PG-13,1993.0,15000.0,1.85,46568069.20415224,138494193.64873356,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,2.8
Color,94.0,11.0,232.0,1000.0,2210,0.0,English,R,1993.0,605.0,1.85,26866193.771626294,39742334.7586782,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1993,2.8
Color,101.0,11000.0,512.0,13000.0,15500,1.0,English,PG,1993.0,571.0,1.85,26149761.93771626,127000031.75849825,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1993,2.8
 Black and White,98.0,226.0,496.0,953.0,2496,1.0,English,PG,1993.0,730.0,1.85,26866193.771626294,123327046.94320415,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1993,2.8
Color,109.0,309.0,279.0,592.0,1620,0.0,English,R,1993.0,556.0,1.85,25075114.186851207,49282962.56364013,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1993,2.8
Color,84.0,0.0,182.0,11000.0,12322,2.0,English,PG-13,1993.0,852.0,1.85,14686852.595155708,50113332.13425605,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,2.8
Color,87.0,29.0,147.0,683.0,1139,1.0,English,R,1993.0,155.0,1.85,5373238.754325259,2149295.501730104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,2.8
Color,121.0,12000.0,975.0,11000.0,23602,3.0,English,R,1993.0,10000.0,2.35,23284034.60207612,21997143.920415223,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1993,2.8
Color,118.0,529.0,472.0,40000.0,69746,1.0,English,PG-13,1993.0,29000.0,1.85,19701875.43252595,16424583.083418684,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1993,2.8
 Black and White,123.0,5.0,338.0,556.0,2149,1.0,English,R,1993.0,475.0,1.85,17910795.847750865,32727406.78558477,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1993,2.8
Color,102.0,0.0,787.0,14000.0,18643,1.0,English,R,1993.0,1000.0,1.85,12358449.134948095,14316168.97321107,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,2.8
Color,108.0,208.0,689.0,876.0,4840,0.0,English,PG,1993.0,827.0,1.85,11642017.30103806,43171455.13310726,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1993,2.8
Color,99.0,23.0,82.0,97.0,382,1.0,English,PG-13,1993.0,91.0,1.85,10746477.508650517,5863256.635764705,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,2.8
Color,97.0,117.0,556.0,851.0,3036,2.0,English,R,1993.0,582.0,1.85,6268778.546712802,49971120.41522491,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1993,2.8
Color,91.0,18.0,307.0,935.0,2899,0.0,English,R,1993.0,805.0,1.85,4477698.961937716,28540974.976802766,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1993,2.8
Color,98.0,16.0,222.0,687.0,1806,0.0,English,R,1993.0,233.0,1.66,5373238.754325259,6990008.682830449,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1993,2.8
Color,91.0,38.0,117.0,584.0,1218,0.0,English,PG,1993.0,399.0,1.85,4656806.9204152245,5105047.870539792,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1993,2.8
Color,114.0,9.0,86.0,159.0,423,1.0,English,R,1993.0,143.0,1.85,1432863.667820069,1793653.3661384082,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1993,2.8
Color,126.0,13000.0,390.0,920.0,2899,0.0,English,PG-13,1992.0,811.0,1.85,147575766.21525303,300375157.4560085,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,3.5
Color,104.0,0.0,812.0,13000.0,25599,3.0,English,PG-13,1992.0,11000.0,1.85,101458339.27298644,107772091.7259444,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1992,3.5
Color,145.0,21000.0,243.0,534.0,1543,0.0,English,R,1992.0,273.0,2.35,92234853.88453312,102331987.80898073,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1992,3.5
Color,117.0,176.0,308.0,11000.0,12757,1.0,English,R,1992.0,530.0,2.35,83011368.4960798,153639955.1346614,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1992,3.5
Color,117.0,71.0,547.0,723.0,3841,1.0,English,R,1992.0,558.0,1.85,73787883.10762651,129313265.14611545,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1992,3.5
 Black and White,128.0,545.0,251.0,15000.0,16751,3.0,English,PG,1992.0,923.0,2.35,73787883.10762651,198228906.66168922,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1992,3.5
Color,155.0,0.0,10000.0,18000.0,42220,0.0,English,R,1992.0,12000.0,1.85,73787883.10762651,152229549.55588025,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1992,3.5
Color,117.0,0.0,322.0,855.0,2144,1.0,English,R,1992.0,363.0,2.35,73787883.10762651,133658034.05577332,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1992,3.5
Color,106.0,323.0,0.0,472.0,519,2.0,English,PG-13,1992.0,47.0,2.35,73787883.10762651,83935187.25849606,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1992,3.5
Color,99.0,0.0,402.0,782.0,2125,2.0,English,PG-13,1992.0,658.0,2.35,73787883.10762651,26486221.516486097,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1992,3.5
Color,121.0,503.0,94.0,808.0,1446,2.0,English,R,1992.0,277.0,2.35,64564397.71917319,266985824.9066072,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1992,3.5
Color,202.0,0.0,318.0,18000.0,20143,0.0,English,PG-13,1992.0,848.0,1.85,60875003.56379186,88858888.52022806,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1992,3.5
Color,140.0,0.0,210.0,436.0,1394,2.0,English,R,1992.0,263.0,2.35,64564397.71917319,44782788.60655737,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,3.5
Color,114.0,503.0,697.0,2000.0,4334,3.0,English,PG-13,1992.0,864.0,2.35,64564397.71917319,8581488.377384175,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,3.5
Color,138.0,0.0,574.0,10000.0,14619,0.0,English,R,1992.0,2000.0,2.35,73787883.10762651,260729813.31687805,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1992,3.5
Color,90.0,63.0,631.0,49000.0,52970,0.0,English,G,1992.0,2000.0,1.33,51651518.17533855,400945313.8247255,0,1,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1992,3.5
Color,129.0,81.0,164.0,970.0,2551,0.0,English,R,1992.0,854.0,1.85,46117426.94226656,224952913.32088378,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1992,3.5
Color,120.0,0.0,1000.0,3000.0,7860,2.0,English,PG,1992.0,1000.0,1.85,33204547.39843193,320212694.0946258,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1992,3.5
Color,94.0,122.0,617.0,1000.0,4263,2.0,English,PG-13,1992.0,619.0,1.85,36893941.55381326,224494745.90769777,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1992,3.5
Color,131.0,16000.0,638.0,16000.0,28544,1.0,English,R,1992.0,11000.0,2.35,26563637.91874554,186604846.86754808,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1992,3.5
Color,100.0,164.0,99.0,18000.0,32288,1.0,English,R,1992.0,14000.0,2.35,23058713.47113328,19784796.74916607,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1992,3.5
Color,89.0,53.0,84.0,227.0,534,0.0,English,G,1992.0,94.0,1.85,22136364.93228795,50326116.23789735,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1992,3.5
Color,120.0,36.0,633.0,886.0,3280,1.0,English,R,1992.0,655.0,1.85,20291667.85459729,97638281.53419814,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,3.5
Color,91.0,0.0,298.0,636.0,1852,0.0,English,R,1992.0,330.0,1.85,22136364.93228795,39421281.697982885,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1992,3.5
Color,88.0,0.0,795.0,901.0,3913,0.0,English,R,1992.0,888.0,1.85,23981062.00997861,21216032.647348534,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1992,3.5
Color,100.0,65.0,577.0,633.0,3362,8.0,English,PG,1992.0,613.0,1.85,18446970.77690663,93622687.74987169,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1992,3.5
Color,103.0,261.0,145.0,722.0,1201,0.0,English,R,1992.0,280.0,1.85,9223485.388453314,2029166.785459729,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,3.5
Color,99.0,16000.0,455.0,16000.0,28994,0.0,English,R,1992.0,12000.0,2.35,2213636.4932287955,5187341.678681396,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1992,3.5
Color,81.0,0.0,6.0,121.0,147,0.0,Spanish,R,1992.0,20.0,1.37,12912.879543834637,3764879.159800427,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1992,3.5
Color,171.0,0.0,638.0,2000.0,4074,0.0,English,PG-13,1989.0,650.0,2.35,145059391.12903225,113171371.3064516,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1989,3.7
Color,97.0,96.0,403.0,13000.0,14432,1.0,English,R,1989.0,549.0,2.35,114795201.61290321,132345538.6931774,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1989,3.7
Color,127.0,14000.0,440.0,11000.0,12884,5.0,English,PG-13,1989.0,844.0,2.35,100184903.22580643,411534131.31182253,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1989,3.7
Color,108.0,0.0,690.0,1000.0,3660,0.0,English,PG,1989.0,869.0,1.85,83487419.35483871,247331479.83870965,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1989,3.7
Color,126.0,13000.0,488.0,920.0,2725,0.0,English,PG-13,1989.0,549.0,1.85,73051491.93548387,524277875.8819677,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989,3.7
Color,107.0,0.0,643.0,12000.0,14710,1.0,English,PG,1989.0,664.0,2.35,58023756.4516129,115233612.83660482,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1989,3.7
Color,125.0,0.0,237.0,939.0,1748,2.0,English,R,1989.0,255.0,2.35,62615564.516129024,95270007.19712903,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1989,3.7
Color,122.0,380.0,2000.0,18000.0,32930,3.0,English,R,1989.0,11000.0,1.85,37569338.70967742,55999186.532258056,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1989,3.7
Color,106.0,277.0,383.0,22000.0,24887,0.0,English,PG-13,1989.0,2000.0,2.35,41743709.67741936,22030969.12280645,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989,3.7
Color,113.0,17.0,551.0,14000.0,15914,1.0,English,R,1989.0,599.0,1.85,39656524.19354839,122249611.70195967,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1989,3.7
Color,122.0,380.0,2000.0,18000.0,32930,3.0,English,R,1989.0,11000.0,1.85,37569338.70967742,55999186.532258056,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1989,3.7
Color,105.0,6.0,371.0,723.0,2368,1.0,English,PG,1989.0,422.0,1.37,37569338.70967742,17759533.594137095,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989,3.7
Color,128.0,608.0,1000.0,49000.0,51609,0.0,English,PG,1989.0,1000.0,1.85,34229841.935483865,200077842.59738708,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1989,3.7
Color,89.0,0.0,62.0,227.0,485,0.0,English,R,1989.0,73.0,1.85,33394967.74193548,193740070.48064515,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1989,3.7
Color,124.0,11000.0,563.0,11000.0,12685,0.0,English,PG,1989.0,860.0,1.85,31307782.258064512,22465356.252895158,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1989,3.7
Color,145.0,0.0,560.0,10000.0,12098,0.0,English,R,1989.0,854.0,2.35,29220596.774193544,146106527.91191936,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1989,3.7
Color,103.0,52.0,426.0,969.0,2987,0.0,English,R,1989.0,886.0,1.85,24002633.064516123,119948836.17878225,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1989,3.7
Color,107.0,42.0,808.0,1000.0,3435,3.0,English,R,1989.0,854.0,1.85,22959040.322580647,103935884.4437742,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1989,3.7
Color,90.0,65.0,730.0,18000.0,20795,6.0,English,PG,1989.0,769.0,2.35,20871854.83870968,84499785.71474999,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1989,3.7
Color,114.0,9.0,466.0,623.0,2484,1.0,English,R,1989.0,472.0,2.35,35482153.22580645,62719982.23151612,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1989,3.7
Color,99.0,78.0,325.0,11000.0,12619,1.0,English,PG,1989.0,509.0,1.85,15653891.129032256,222479980.08916125,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1989,3.7
Color,103.0,49.0,304.0,687.0,1990,0.0,English,R,1989.0,554.0,1.85,14610298.387096772,18981806.110975806,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1989,3.7
 Black and White,89.0,81.0,92.0,321.0,584,0.0,English,X,1989.0,101.0,1.85,16697483.87096774,46269477.106040314,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1989,3.7
Color,96.0,2.0,120.0,742.0,1308,1.0,English,X,1989.0,256.0,1.85,6261556.451612902,24299543.548338708,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1989,3.7
Color,120.0,0.0,388.0,782.0,2892,2.0,English,R,1989.0,652.0,1.85,13566705.645161288,57492452.950766124,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1989,3.7
Color,100.0,6.0,65.0,935.0,1327,0.0,English,R,1989.0,120.0,1.85,10435927.41935484,29938538.488193545,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1989,3.7
Color,150.0,3.0,448.0,859.0,3942,1.0,English,PG-13,1989.0,448.0,1.85,10435927.41935484,12851128.712314514,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1989,3.7
Color,96.0,6.0,14.0,40.0,99,2.0,English,R,1989.0,30.0,1.33,4800526.612903226,1655067.1244032255,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1989,3.7
Color,100.0,0.0,65.0,828.0,1431,2.0,English,R,1989.0,531.0,1.85,2504622.580645161,51640517.08629032,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1989,3.7
Color,91.0,909.0,42.0,909.0,1048,0.0,English,R,1989.0,91.0,1.66,333949.67741935485,13997433.939096773,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989,3.7
Color,87.0,10.0,349.0,13000.0,14574,1.0,English,R,1988.0,1000.0,2.35,137828343.19526625,117516407.426213,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1988,4.2
Color,101.0,503.0,1000.0,13000.0,18734,1.0,English,PG-13,1988.0,1000.0,1.85,70008047.3372781,131983892.00792898,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1988,4.2
Color,126.0,102.0,497.0,22000.0,23866,1.0,English,R,1988.0,581.0,1.85,65632544.378698215,84039423.35136095,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1988,4.2
Color,131.0,323.0,541.0,25000.0,40585,0.0,English,R,1988.0,13000.0,2.35,61257041.42011834,177974112.27609465,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1988,4.2
Color,133.0,272.0,628.0,10000.0,12285,3.0,English,R,1988.0,898.0,1.85,54693786.982248515,378099101.0801775,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1988,4.2
Color,107.0,21.0,418.0,967.0,3067,0.0,English,R,1988.0,767.0,1.85,54693786.982248515,35262346.80005917,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1988,4.2
Color,119.0,350.0,418.0,18000.0,35501,2.0,English,R,1988.0,17000.0,1.85,30628520.71005917,75914976.33136095,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1988,4.2
Color,130.0,545.0,697.0,15000.0,28018,1.0,English,PG,1988.0,11000.0,1.85,39379526.62721894,251523105.39065087,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1988,4.2
Color,105.0,121.0,384.0,11000.0,14677,0.0,English,PG-13,1988.0,3000.0,1.85,43755029.585798815,30309108.99408284,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1988,4.2
Color,107.0,425.0,247.0,742.0,2151,1.0,English,PG,1988.0,384.0,1.85,32816272.189349107,244889024.68639052,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988,4.2
Color,92.0,13000.0,217.0,925.0,1953,3.0,English,PG,1988.0,692.0,1.85,32816272.189349107,160420522.0128994,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1988,4.2
Color,119.0,350.0,418.0,18000.0,35501,2.0,English,R,1988.0,17000.0,1.85,30628520.71005917,75914976.33136095,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1988,4.2
Color,99.0,212.0,54.0,130.0,450,0.0,English,R,1988.0,125.0,1.85,15314260.355029585,108009071.75739644,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1988,4.2
Color,107.0,58.0,316.0,549.0,1747,5.0,English,R,1988.0,439.0,1.85,28440769.23076923,97850781.57467455,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1988,4.2
Color,69.0,383.0,191.0,912.0,1833,0.0,English,G,1988.0,320.0,1.33,27346893.491124257,105215194.97976331,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1988,4.2
Color,98.0,17.0,770.0,1000.0,3827,0.0,English,PG-13,1988.0,887.0,1.85,22971390.53254438,30878992.001420118,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1988,4.2
Color,87.0,85.0,118.0,311.0,760,0.0,English,R,1988.0,189.0,1.85,19689763.31360947,72731106.59952661,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1988,4.2
Color,96.0,22.0,794.0,1000.0,5282,2.0,English,R,1988.0,841.0,1.85,15314260.355029585,44317281.715976335,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1988,4.2
Color,164.0,17000.0,159.0,883.0,1934,0.0,English,R,1988.0,618.0,1.85,15314260.355029585,18319322.970710058,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1988,4.2
Color,121.0,0.0,182.0,413.0,1284,4.0,English,R,1988.0,282.0,1.85,14220384.615384614,31822691.72852071,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1988,4.2
Color,104.0,80.0,658.0,8000.0,10430,4.0,English,R,1988.0,960.0,1.85,13126508.875739643,27988370.6656213,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1988,4.2
Color,88.0,27.0,101.0,742.0,1136,0.0,English,R,1988.0,120.0,1.85,10938757.396449704,38871968.28402367,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1988,4.2
Color,118.0,7.0,339.0,968.0,2545,0.0,English,R,1988.0,733.0,1.85,10282431.952662721,3730420.36964497,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1988,4.2
Color,93.0,0.0,133.0,355.0,837,0.0,English,R,1988.0,151.0,2.35,8751005.917159762,28460301.47597633,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1988,4.2
